statename,year,hs_acres,hs_claims,state,statehood_year,region
Connecticut,1929,0,0,CT,1788,Northeast
Connecticut,1930,0,0,CT,1788,Northeast
Connecticut,1931,0,0,CT,1788,Northeast
Connecticut,1932,0,0,CT,1788,Northeast
Connecticut,1933,0,0,CT,1788,Northeast
Connecticut,1934,0,0,CT,1788,Northeast
Connecticut,1935,0,0,CT,1788,Northeast
Connecticut,1936,0,0,CT,1788,Northeast
Connecticut,1937,0,0,CT,1788,Northeast
Connecticut,1938,0,0,CT,1788,Northeast
Connecticut,1939,0,0,CT,1788,Northeast
Connecticut,1940,0,0,CT,1788,Northeast
Connecticut,1941,0,0,CT,1788,Northeast
Connecticut,1942,0,0,CT,1788,Northeast
Connecticut,1943,0,0,CT,1788,Northeast
Connecticut,1944,0,0,CT,1788,Northeast
Connecticut,1945,0,0,CT,1788,Northeast
Connecticut,1946,0,0,CT,1788,Northeast
Connecticut,1947,0,0,CT,1788,Northeast
Connecticut,1948,0,0,CT,1788,Northeast
Connecticut,1949,0,0,CT,1788,Northeast
Connecticut,1950,0,0,CT,1788,Northeast
Connecticut,1951,0,0,CT,1788,Northeast
Connecticut,1952,0,0,CT,1788,Northeast
Connecticut,1953,0,0,CT,1788,Northeast
Connecticut,1954,0,0,CT,1788,Northeast
Connecticut,1955,0,0,CT,1788,Northeast
Connecticut,1956,0,0,CT,1788,Northeast
Connecticut,1957,0,0,CT,1788,Northeast
Connecticut,1958,0,0,CT,1788,Northeast
Connecticut,1959,0,0,CT,1788,Northeast
Connecticut,1960,0,0,CT,1788,Northeast
Connecticut,1961,0,0,CT,1788,Northeast
Delaware,1868,0,0,DE,1787,South
Delaware,1869,0,0,DE,1787,South
Delaware,1870,0,0,DE,1787,South
Delaware,1871,0,0,DE,1787,South
Delaware,1872,0,0,DE,1787,South
Delaware,1873,0,0,DE,1787,South
Delaware,1874,0,0,DE,1787,South
Delaware,1875,0,0,DE,1787,South
Delaware,1876,0,0,DE,1787,South
Delaware,1877,0,0,DE,1787,South
Delaware,1878,0,0,DE,1787,South
Delaware,1879,0,0,DE,1787,South
Delaware,1880,0,0,DE,1787,South
Delaware,1881,0,0,DE,1787,South
Delaware,1882,0,0,DE,1787,South
Delaware,1883,0,0,DE,1787,South
Delaware,1884,0,0,DE,1787,South
Delaware,1885,0,0,DE,1787,South
Delaware,1886,0,0,DE,1787,South
Delaware,1887,0,0,DE,1787,South
Delaware,1888,0,0,DE,1787,South
Delaware,1889,0,0,DE,1787,South
Delaware,1890,0,0,DE,1787,South
Delaware,1891,0,0,DE,1787,South
Delaware,1892,0,0,DE,1787,South
Delaware,1893,0,0,DE,1787,South
Delaware,1894,0,0,DE,1787,South
Delaware,1895,0,0,DE,1787,South
Delaware,1896,0,0,DE,1787,South
Delaware,1897,0,0,DE,1787,South
Delaware,1898,0,0,DE,1787,South
Delaware,1899,0,0,DE,1787,South
Delaware,1900,0,0,DE,1787,South
Delaware,1901,0,0,DE,1787,South
Delaware,1902,0,0,DE,1787,South
Delaware,1903,0,0,DE,1787,South
Delaware,1904,0,0,DE,1787,South
Delaware,1905,0,0,DE,1787,South
Delaware,1906,0,0,DE,1787,South
Delaware,1907,0,0,DE,1787,South
Delaware,1908,0,0,DE,1787,South
Delaware,1909,0,0,DE,1787,South
Delaware,1910,0,0,DE,1787,South
Delaware,1911,0,0,DE,1787,South
Delaware,1912,0,0,DE,1787,South
Delaware,1913,0,0,DE,1787,South
Delaware,1914,0,0,DE,1787,South
Delaware,1915,0,0,DE,1787,South
Delaware,1916,0,0,DE,1787,South
Delaware,1917,0,0,DE,1787,South
Delaware,1918,0,0,DE,1787,South
Delaware,1919,0,0,DE,1787,South
Delaware,1920,0,0,DE,1787,South
Delaware,1921,0,0,DE,1787,South
Delaware,1922,0,0,DE,1787,South
Delaware,1923,0,0,DE,1787,South
Delaware,1924,0,0,DE,1787,South
Delaware,1925,0,0,DE,1787,South
Delaware,1926,0,0,DE,1787,South
Delaware,1927,0,0,DE,1787,South
Delaware,1928,0,0,DE,1787,South
Delaware,1929,0,0,DE,1787,South
Delaware,1930,0,0,DE,1787,South
Delaware,1931,0,0,DE,1787,South
Delaware,1932,0,0,DE,1787,South
Delaware,1933,0,0,DE,1787,South
Delaware,1934,0,0,DE,1787,South
Delaware,1935,0,0,DE,1787,South
Delaware,1936,0,0,DE,1787,South
Delaware,1937,0,0,DE,1787,South
Delaware,1938,0,0,DE,1787,South
Delaware,1939,0,0,DE,1787,South
Delaware,1940,0,0,DE,1787,South
Delaware,1941,0,0,DE,1787,South
Delaware,1942,0,0,DE,1787,South
Delaware,1943,0,0,DE,1787,South
Delaware,1944,0,0,DE,1787,South
Delaware,1945,0,0,DE,1787,South
Delaware,1946,0,0,DE,1787,South
Delaware,1947,0,0,DE,1787,South
Delaware,1948,0,0,DE,1787,South
Delaware,1949,0,0,DE,1787,South
Delaware,1950,0,0,DE,1787,South
Delaware,1951,0,0,DE,1787,South
Delaware,1952,0,0,DE,1787,South
Delaware,1953,0,0,DE,1787,South
Delaware,1954,0,0,DE,1787,South
Delaware,1955,0,0,DE,1787,South
Delaware,1956,0,0,DE,1787,South
Delaware,1957,0,0,DE,1787,South
Delaware,1958,0,0,DE,1787,South
Delaware,1959,0,0,DE,1787,South
Delaware,1960,0,0,DE,1787,South
Delaware,1961,0,0,DE,1787,South
Florida,1868,0,0,FL,1845,South
Florida,1869,0,0,FL,1845,South
Florida,1870,0,0,FL,1845,South
Florida,1871,0,0,FL,1845,South
Florida,1872,1288,23,FL,1845,South
Florida,1873,3425,55,FL,1845,South
Florida,1874,35478,498,FL,1845,South
Florida,1875,67139,834,FL,1845,South
Florida,1876,95527,1107,FL,1845,South
Florida,1877,113221,1278,FL,1845,South
Florida,1878,137077,1494,FL,1845,South
Florida,1879,159661,1708,FL,1845,South
Florida,1880,192704,1979,FL,1845,South
Florida,1881,261977,2543,FL,1845,South
Florida,1882,353704,3305,FL,1845,South
Florida,1883,443905,4072,FL,1845,South
Florida,1884,512718,4665,FL,1845,South
Florida,1885,571074,5170,FL,1845,South
Florida,1886,627083,5641,FL,1845,South
Florida,1887,673628,6023,FL,1845,South
Florida,1888,778462,6844,FL,1845,South
Florida,1889,860169,7470,FL,1845,South
Florida,1890,986090,8441,FL,1845,South
Florida,1891,1113383,9462,FL,1845,South
Florida,1892,1202907,10165,FL,1845,South
Florida,1893,1280805,10762,FL,1845,South
Florida,1894,1352927,11310,FL,1845,South
Florida,1895,1432532,11921,FL,1845,South
Florida,1896,1511750,12511,FL,1845,South
Florida,1897,1607517,13247,FL,1845,South
Florida,1898,1685046,13849,FL,1845,South
Florida,1899,1768098,14526,FL,1845,South
Florida,1900,1857950,15255,FL,1845,South
Florida,1901,1948022,15977,FL,1845,South
Florida,1902,2010784,16501,FL,1845,South
Florida,1903,2065833,16972,FL,1845,South
Florida,1904,2119390,17436,FL,1845,South
Florida,1905,2196404,18075,FL,1845,South
Florida,1906,2282766,18787,FL,1845,South
Florida,1907,2332994,19201,FL,1845,South
Florida,1908,2398583,19764,FL,1845,South
Florida,1909,2460689,20244,FL,1845,South
Florida,1910,2544959,20909,FL,1845,South
Florida,1911,2636056,21637,FL,1845,South
Florida,1912,2721551,22317,FL,1845,South
Florida,1913,2793831,22938,FL,1845,South
Florida,1914,2849739,23445,FL,1845,South
Florida,1915,2893002,23809,FL,1845,South
Florida,1916,2950980,24335,FL,1845,South
Florida,1917,3018122,24912,FL,1845,South
Florida,1918,3081124,25505,FL,1845,South
Florida,1919,3114444,25831,FL,1845,South
Florida,1920,3138929,26085,FL,1845,South
Florida,1921,3158386,26301,FL,1845,South
Florida,1922,3175599,26475,FL,1845,South
Florida,1923,3188754,26628,FL,1845,South
Florida,1924,3202534,26763,FL,1845,South
Florida,1925,3216091,26900,FL,1845,South
Florida,1926,3230972,27054,FL,1845,South
Florida,1927,3274502,27479,FL,1845,South
Florida,1928,3295484,27714,FL,1845,South
Florida,1929,3308093,27855,FL,1845,South
Florida,1930,3315329,27946,FL,1845,South
Florida,1931,3320233,28012,FL,1845,South
Florida,1932,3322953,28049,FL,1845,South
Florida,1933,3324176,28065,FL,1845,South
Florida,1934,3324176,28065,FL,1845,South
Florida,1935,3324176,28065,FL,1845,South
Florida,1936,3324176,28065,FL,1845,South
Florida,1937,3324176,28065,FL,1845,South
Florida,1938,3324176,28065,FL,1845,South
Florida,1939,3324176,28065,FL,1845,South
Florida,1940,3324176,28065,FL,1845,South
Florida,1941,3324176,28065,FL,1845,South
Florida,1942,3324816,28070,FL,1845,South
Florida,1943,3325082,28074,FL,1845,South
Florida,1944,3325122,28075,FL,1845,South
Florida,1945,3325128,28076,FL,1845,South
Florida,1946,3325168,28077,FL,1845,South
Florida,1947,3325448,28080,FL,1845,South
Florida,1948,3325448,28080,FL,1845,South
Florida,1949,3325523,28082,FL,1845,South
Florida,1950,3325681,28083,FL,1845,South
Florida,1951,3325681,28083,FL,1845,South
Florida,1952,3325855,28084,FL,1845,South
Florida,1953,3326018,28086,FL,1845,South
Florida,1954,3326312,28089,FL,1845,South
Florida,1955,3326312,28089,FL,1845,South
Florida,1956,3326392,28091,FL,1845,South
Florida,1957,3326512,28093,FL,1845,South
Florida,1958,3326552,28094,FL,1845,South
Florida,1959,3326552,28094,FL,1845,South
Florida,1960,3326632,28095,FL,1845,South
Florida,1961,3326712,28096,FL,1845,South
Georgia,1868,0,0,GA,1788,South
Georgia,1869,0,0,GA,1788,South
Georgia,1870,0,0,GA,1788,South
Georgia,1871,0,0,GA,1788,South
Georgia,1872,0,0,GA,1788,South
Georgia,1873,0,0,GA,1788,South
Georgia,1874,0,0,GA,1788,South
Georgia,1875,0,0,GA,1788,South
Georgia,1876,0,0,GA,1788,South
Georgia,1877,0,0,GA,1788,South
Georgia,1878,0,0,GA,1788,South
Georgia,1879,0,0,GA,1788,South
Georgia,1880,0,0,GA,1788,South
Georgia,1881,0,0,GA,1788,South
Georgia,1882,0,0,GA,1788,South
Georgia,1883,0,0,GA,1788,South
Georgia,1884,0,0,GA,1788,South
Georgia,1885,0,0,GA,1788,South
Georgia,1886,0,0,GA,1788,South
Georgia,1887,0,0,GA,1788,South
Georgia,1888,0,0,GA,1788,South
Georgia,1889,0,0,GA,1788,South
Georgia,1890,0,0,GA,1788,South
Georgia,1891,0,0,GA,1788,South
Georgia,1892,0,0,GA,1788,South
Georgia,1893,0,0,GA,1788,South
Georgia,1894,0,0,GA,1788,South
Georgia,1895,0,0,GA,1788,South
Georgia,1896,0,0,GA,1788,South
Georgia,1897,0,0,GA,1788,South
Georgia,1898,0,0,GA,1788,South
Georgia,1899,0,0,GA,1788,South
Georgia,1900,0,0,GA,1788,South
Georgia,1901,0,0,GA,1788,South
Georgia,1902,0,0,GA,1788,South
Georgia,1903,0,0,GA,1788,South
Georgia,1904,0,0,GA,1788,South
Georgia,1905,0,0,GA,1788,South
Georgia,1906,0,0,GA,1788,South
Georgia,1907,0,0,GA,1788,South
Georgia,1908,0,0,GA,1788,South
Georgia,1909,0,0,GA,1788,South
Georgia,1910,0,0,GA,1788,South
Georgia,1911,0,0,GA,1788,South
Georgia,1912,0,0,GA,1788,South
Georgia,1913,0,0,GA,1788,South
Georgia,1914,0,0,GA,1788,South
Georgia,1915,0,0,GA,1788,South
Georgia,1916,0,0,GA,1788,South
Georgia,1917,0,0,GA,1788,South
Georgia,1918,0,0,GA,1788,South
Georgia,1919,0,0,GA,1788,South
Georgia,1920,0,0,GA,1788,South
Georgia,1921,0,0,GA,1788,South
Georgia,1922,0,0,GA,1788,South
Georgia,1923,0,0,GA,1788,South
Georgia,1924,0,0,GA,1788,South
Georgia,1925,0,0,GA,1788,South
Georgia,1926,0,0,GA,1788,South
Georgia,1927,0,0,GA,1788,South
Georgia,1928,0,0,GA,1788,South
Georgia,1929,0,0,GA,1788,South
Georgia,1930,0,0,GA,1788,South
Georgia,1931,0,0,GA,1788,South
Georgia,1932,0,0,GA,1788,South
Georgia,1933,0,0,GA,1788,South
Georgia,1934,0,0,GA,1788,South
Georgia,1935,0,0,GA,1788,South
Georgia,1936,0,0,GA,1788,South
Georgia,1937,0,0,GA,1788,South
Georgia,1938,0,0,GA,1788,South
Georgia,1939,0,0,GA,1788,South
Georgia,1940,0,0,GA,1788,South
Georgia,1941,0,0,GA,1788,South
Georgia,1942,0,0,GA,1788,South
Georgia,1943,0,0,GA,1788,South
Georgia,1944,0,0,GA,1788,South
Georgia,1945,0,0,GA,1788,South
Georgia,1946,0,0,GA,1788,South
Georgia,1947,0,0,GA,1788,South
Georgia,1948,0,0,GA,1788,South
Georgia,1949,0,0,GA,1788,South
Georgia,1950,0,0,GA,1788,South
Georgia,1951,0,0,GA,1788,South
Georgia,1952,0,0,GA,1788,South
Georgia,1953,0,0,GA,1788,South
Georgia,1954,0,0,GA,1788,South
Georgia,1955,0,0,GA,1788,South
Georgia,1956,0,0,GA,1788,South
Georgia,1957,0,0,GA,1788,South
Georgia,1958,0,0,GA,1788,South
Georgia,1959,0,0,GA,1788,South
Georgia,1960,0,0,GA,1788,South
Georgia,1961,0,0,GA,1788,South
Hawaii,1868,0,0,HI,1959,West
Hawaii,1869,0,0,HI,1959,West
Hawaii,1870,0,0,HI,1959,West
Hawaii,1871,0,0,HI,1959,West
Hawaii,1872,0,0,HI,1959,West
Hawaii,1873,0,0,HI,1959,West
Hawaii,1874,0,0,HI,1959,West
Hawaii,1875,0,0,HI,1959,West
Hawaii,1876,0,0,HI,1959,West
Hawaii,1877,0,0,HI,1959,West
Hawaii,1878,0,0,HI,1959,West
Hawaii,1879,0,0,HI,1959,West
Hawaii,1880,0,0,HI,1959,West
Hawaii,1881,0,0,HI,1959,West
Hawaii,1882,0,0,HI,1959,West
Hawaii,1883,0,0,HI,1959,West
Hawaii,1884,0,0,HI,1959,West
Hawaii,1885,0,0,HI,1959,West
Hawaii,1886,0,0,HI,1959,West
Hawaii,1887,0,0,HI,1959,West
Hawaii,1888,0,0,HI,1959,West
Hawaii,1889,0,0,HI,1959,West
Hawaii,1890,0,0,HI,1959,West
Hawaii,1891,0,0,HI,1959,West
Hawaii,1892,0,0,HI,1959,West
Hawaii,1893,0,0,HI,1959,West
Hawaii,1894,0,0,HI,1959,West
Hawaii,1895,0,0,HI,1959,West
Hawaii,1896,0,0,HI,1959,West
Hawaii,1897,0,0,HI,1959,West
Hawaii,1898,0,0,HI,1959,West
Hawaii,1899,0,0,HI,1959,West
Hawaii,1900,0,0,HI,1959,West
Hawaii,1901,0,0,HI,1959,West
Hawaii,1902,0,0,HI,1959,West
Hawaii,1903,0,0,HI,1959,West
Hawaii,1904,0,0,HI,1959,West
Hawaii,1905,0,0,HI,1959,West
Hawaii,1906,0,0,HI,1959,West
Hawaii,1907,0,0,HI,1959,West
Hawaii,1908,0,0,HI,1959,West
Hawaii,1909,0,0,HI,1959,West
Hawaii,1910,0,0,HI,1959,West
Hawaii,1911,0,0,HI,1959,West
Hawaii,1912,0,0,HI,1959,West
Hawaii,1913,0,0,HI,1959,West
Hawaii,1914,0,0,HI,1959,West
Hawaii,1915,0,0,HI,1959,West
Hawaii,1916,0,0,HI,1959,West
Hawaii,1917,0,0,HI,1959,West
Hawaii,1918,0,0,HI,1959,West
Hawaii,1919,0,0,HI,1959,West
Hawaii,1920,0,0,HI,1959,West
Hawaii,1921,0,0,HI,1959,West
Hawaii,1922,0,0,HI,1959,West
Hawaii,1923,0,0,HI,1959,West
Hawaii,1924,0,0,HI,1959,West
Hawaii,1925,0,0,HI,1959,West
Hawaii,1926,0,0,HI,1959,West
Hawaii,1927,0,0,HI,1959,West
Hawaii,1928,0,0,HI,1959,West
Hawaii,1929,0,0,HI,1959,West
Hawaii,1930,0,0,HI,1959,West
Hawaii,1931,0,0,HI,1959,West
Hawaii,1932,0,0,HI,1959,West
Hawaii,1933,0,0,HI,1959,West
Hawaii,1934,0,0,HI,1959,West
Hawaii,1935,0,0,HI,1959,West
Hawaii,1936,0,0,HI,1959,West
Hawaii,1937,0,0,HI,1959,West
Hawaii,1938,0,0,HI,1959,West
Hawaii,1939,0,0,HI,1959,West
Hawaii,1940,0,0,HI,1959,West
Hawaii,1941,0,0,HI,1959,West
Hawaii,1942,0,0,HI,1959,West
Hawaii,1943,0,0,HI,1959,West
Hawaii,1944,0,0,HI,1959,West
Hawaii,1945,0,0,HI,1959,West
Hawaii,1946,0,0,HI,1959,West
Hawaii,1947,0,0,HI,1959,West
Hawaii,1948,0,0,HI,1959,West
Hawaii,1949,0,0,HI,1959,West
Hawaii,1950,0,0,HI,1959,West
Hawaii,1951,0,0,HI,1959,West
Hawaii,1952,0,0,HI,1959,West
Hawaii,1953,0,0,HI,1959,West
Hawaii,1954,0,0,HI,1959,West
Hawaii,1955,0,0,HI,1959,West
Hawaii,1956,0,0,HI,1959,West
Hawaii,1957,0,0,HI,1959,West
Hawaii,1958,0,0,HI,1959,West
Hawaii,1959,0,0,HI,1959,West
Hawaii,1960,0,0,HI,1959,West
Hawaii,1961,0,0,HI,1959,West
Idaho,1868,0,0,ID,1890,West
Idaho,1869,0,0,ID,1890,West
Idaho,1870,0,0,ID,1890,West
Idaho,1871,0,0,ID,1890,West
Idaho,1872,0,0,ID,1890,West
Idaho,1873,1583,11,ID,1890,West
Idaho,1874,4342,29,ID,1890,West
Idaho,1875,8753,60,ID,1890,West
Idaho,1876,15867,106,ID,1890,West
Idaho,1877,21826,149,ID,1890,West
Idaho,1878,29251,203,ID,1890,West
Idaho,1879,39035,294,ID,1890,West
Idaho,1880,66434,494,ID,1890,West
Idaho,1881,81533,603,ID,1890,West
Idaho,1882,99082,718,ID,1890,West
Idaho,1883,125776,895,ID,1890,West
Idaho,1884,158697,1113,ID,1890,West
Idaho,1885,191443,1323,ID,1890,West
Idaho,1886,230293,1575,ID,1890,West
Idaho,1887,275718,1868,ID,1890,West
Idaho,1888,323097,2174,ID,1890,West
Idaho,1889,384872,2584,ID,1890,West
Idaho,1890,468717,3136,ID,1890,West
Idaho,1891,536881,3576,ID,1890,West
Idaho,1892,594154,3965,ID,1890,West
Idaho,1893,655434,4412,ID,1890,West
Idaho,1894,710403,4771,ID,1890,West
Idaho,1895,780513,5234,ID,1890,West
Idaho,1896,846411,5679,ID,1890,West
Idaho,1897,921637,6186,ID,1890,West
Idaho,1898,1017190,6842,ID,1890,West
Idaho,1899,1122339,7571,ID,1890,West
Idaho,1900,1230413,8312,ID,1890,West
Idaho,1901,1374093,9313,ID,1890,West
Idaho,1902,1552549,10559,ID,1890,West
Idaho,1903,1742163,11892,ID,1890,West
Idaho,1904,1902482,13013,ID,1890,West
Idaho,1905,2095964,14386,ID,1890,West
Idaho,1906,2304525,15881,ID,1890,West
Idaho,1907,2521059,17433,ID,1890,West
Idaho,1908,2734994,18977,ID,1890,West
Idaho,1909,2883375,20043,ID,1890,West
Idaho,1910,3089720,22060,ID,1890,West
Idaho,1911,3354920,23980,ID,1890,West
Idaho,1912,3576069,25538,ID,1890,West
Idaho,1913,3909616,28066,ID,1890,West
Idaho,1914,4231059,30481,ID,1890,West
Idaho,1915,4649008,33412,ID,1890,West
Idaho,1916,5164949,37035,ID,1890,West
Idaho,1917,5728218,40782,ID,1890,West
Idaho,1918,6326438,44456,ID,1890,West
Idaho,1919,6793875,47189,ID,1890,West
Idaho,1920,7283639,49862,ID,1890,West
Idaho,1921,7598088,51534,ID,1890,West
Idaho,1922,7925423,53209,ID,1890,West
Idaho,1923,8147809,54261,ID,1890,West
Idaho,1924,8339986,55072,ID,1890,West
Idaho,1925,8535883,55798,ID,1890,West
Idaho,1926,8699115,56359,ID,1890,West
Idaho,1927,8829779,56819,ID,1890,West
Idaho,1928,8897347,57067,ID,1890,West
Idaho,1929,8975841,57335,ID,1890,West
Idaho,1930,9045581,57579,ID,1890,West
Idaho,1931,9099055,57769,ID,1890,West
Idaho,1932,9149646,57933,ID,1890,West
Idaho,1933,9194274,58061,ID,1890,West
Idaho,1934,9232797,58196,ID,1890,West
Idaho,1935,9290665,58353,ID,1890,West
Idaho,1936,9334733,58483,ID,1890,West
Idaho,1937,9390509,58646,ID,1890,West
Idaho,1938,9439684,58791,ID,1890,West
Idaho,1939,9521350,58995,ID,1890,West
Idaho,1940,9550093,59072,ID,1890,West
Idaho,1941,9578972,59156,ID,1890,West
Idaho,1942,9596635,59217,ID,1890,West
Idaho,1943,9610801,59270,ID,1890,West
Idaho,1944,9619524,59314,ID,1890,West
Idaho,1945,9623223,59342,ID,1890,West
Idaho,1946,9625203,59357,ID,1890,West
Idaho,1947,9628652,59389,ID,1890,West
Idaho,1948,9630693,59403,ID,1890,West
Idaho,1949,9632510,59419,ID,1890,West
Idaho,1950,9635244,59446,ID,1890,West
Idaho,1951,9644274,59525,ID,1890,West
Idaho,1952,9646790,59548,ID,1890,West
Idaho,1953,9649660,59571,ID,1890,West
Idaho,1954,9653468,59603,ID,1890,West
Idaho,1955,9658635,59645,ID,1890,West
Idaho,1956,9667027,59713,ID,1890,West
Idaho,1957,9678221,59808,ID,1890,West
Idaho,1958,9685622,59873,ID,1890,West
Idaho,1959,9697840,59967,ID,1890,West
Idaho,1960,9715321,60095,ID,1890,West
Idaho,1961,9733455,60221,ID,1890,West
Illinois,1868,0,0,IL,1818,North Central
Illinois,1869,0,0,IL,1818,North Central
Illinois,1870,78,2,IL,1818,North Central
Illinois,1871,78,2,IL,1818,North Central
Illinois,1872,158,4,IL,1818,North Central
Illinois,1873,158,4,IL,1818,North Central
Illinois,1874,158,4,IL,1818,North Central
Illinois,1875,518,8,IL,1818,North Central
Illinois,1876,718,10,IL,1818,North Central
Illinois,1877,747,11,IL,1818,North Central
Illinois,1878,4754,58,IL,1818,North Central
Illinois,1879,4794,59,IL,1818,North Central
Illinois,1880,4794,59,IL,1818,North Central
Illinois,1881,4794,59,IL,1818,North Central
Illinois,1882,5171,65,IL,1818,North Central
Illinois,1883,5171,65,IL,1818,North Central
Illinois,1884,5171,65,IL,1818,North Central
Illinois,1885,5171,65,IL,1818,North Central
Illinois,1886,5171,65,IL,1818,North Central
Illinois,1887,5331,66,IL,1818,North Central
Illinois,1888,5331,66,IL,1818,North Central
Illinois,1889,5331,66,IL,1818,North Central
Illinois,1890,5331,66,IL,1818,North Central
Illinois,1891,5456,68,IL,1818,North Central
Illinois,1892,5456,68,IL,1818,North Central
Illinois,1893,5456,68,IL,1818,North Central
Illinois,1894,5501,70,IL,1818,North Central
Illinois,1895,5501,70,IL,1818,North Central
Illinois,1896,5501,70,IL,1818,North Central
Illinois,1897,5501,70,IL,1818,North Central
Illinois,1898,5501,70,IL,1818,North Central
Illinois,1899,5501,70,IL,1818,North Central
Illinois,1900,5501,70,IL,1818,North Central
Illinois,1901,5505,71,IL,1818,North Central
Illinois,1902,5505,71,IL,1818,North Central
Illinois,1903,5625,72,IL,1818,North Central
Illinois,1904,5625,72,IL,1818,North Central
Illinois,1905,5625,72,IL,1818,North Central
Illinois,1906,5625,72,IL,1818,North Central
Illinois,1907,5625,72,IL,1818,North Central
Illinois,1908,5625,72,IL,1818,North Central
Illinois,1909,5625,72,IL,1818,North Central
Illinois,1910,5625,72,IL,1818,North Central
Illinois,1911,5625,72,IL,1818,North Central
Illinois,1912,5625,72,IL,1818,North Central
Illinois,1913,5625,72,IL,1818,North Central
Illinois,1914,5625,72,IL,1818,North Central
Illinois,1915,5625,72,IL,1818,North Central
Illinois,1916,5625,72,IL,1818,North Central
Illinois,1917,5625,72,IL,1818,North Central
Illinois,1918,5625,72,IL,1818,North Central
Illinois,1919,5625,72,IL,1818,North Central
Illinois,1920,5625,72,IL,1818,North Central
Illinois,1921,5625,72,IL,1818,North Central
Illinois,1922,5625,72,IL,1818,North Central
Illinois,1923,5625,72,IL,1818,North Central
Illinois,1924,5625,72,IL,1818,North Central
Illinois,1925,5625,72,IL,1818,North Central
Illinois,1926,5625,72,IL,1818,North Central
Illinois,1927,5625,72,IL,1818,North Central
Illinois,1928,5625,72,IL,1818,North Central
Illinois,1929,5625,72,IL,1818,North Central
Illinois,1930,5625,72,IL,1818,North Central
Illinois,1931,5625,72,IL,1818,North Central
Illinois,1932,5625,72,IL,1818,North Central
Illinois,1933,5625,72,IL,1818,North Central
Illinois,1934,5625,72,IL,1818,North Central
Illinois,1935,5625,72,IL,1818,North Central
Illinois,1936,5625,72,IL,1818,North Central
Illinois,1937,5625,72,IL,1818,North Central
Illinois,1938,5625,72,IL,1818,North Central
Illinois,1939,5625,72,IL,1818,North Central
Illinois,1940,5625,72,IL,1818,North Central
Illinois,1941,5625,72,IL,1818,North Central
